County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Bronx,605400,Store,JAC,FAMA FOOD CORP,C TOWN,2276,CRESTON AVE,,,BRONX,NY,10453,5000,-73.901042,40.85757,2276 CRESTON AVE
Bronx,605286,Store,JAC,CHANG LI SUPERMARKET INC,CHANG LI SUPERMARKET,2079,BENEDICT AVE,,,BRONX,NY,10462,15000,-73.855042,40.834627,2079 BENEDICT AVE
Bronx,605074,Store,JAC,MD 1511 MEAT & PRODUCE CORP,KEY FOOD SUPERMARKET,1511,METROPOLITAN AVE,,,BRONX,NY,10462,10000,-73.858817,40.839343,1511 METROPOLITAN AVE
Bronx,605037,Store,JAC,JD 248 FOOD CORP,BRAVO SUPERMARKET,248,E 174TH ST,,,BRONX,NY,10457,8000,-73.906945,40.844707,248 E 174TH ST
Bronx,604942,Store,JAC,MORRIS PARK SUPERMARKET FOOD CORP,BIG DEAL SUPERMARKET,1018,MORRIS PARK AVE,,,BRONX,NY,10462,8500,-73.855625,40.848389,1018 MORRIS PARK AVE
Bronx,604092,Store,JAC,C MARKET FOOD CORP,FOODTOWN  #647,3734-36,WHITE PLAINS RD,,,BRONX,NY,10467,8000,-73.863489,40.882395,3734-36 WHITE PLAINS RD
Bronx,603940,Store,JAC,LOS RODRIGUEZ DELI&GROCERY CORP,LOS RODRIGUEZ DELI&GROC,879,E 175TH ST.,,,BRONX,NY,10460,5000,-73.88804,40.839824,879 E 175TH ST.
Bronx,603904,Store,JAC,RIVERDALE MEAT&PRODUCE CORP,C TOWN,5249,BROADWAY,,,BRONX,NY,10463,8000,-73.908525,40.875688,5249 BROADWAY
Bronx,603841,Store,JAC,BRONX 656 FOOD CORP,KEY FOOD SUPERMARKET,656,CASTLE HILL AVE,,,BRONX,NY,10473,35000,-73.848209,40.820109,656 CASTLE HILL AVE
Bronx,603800,Store,JAC,FRUITS VEGS & MEAT CORP,PIONEER SUPERMARKET,256,ST ANNS AVE,,,BRONX,NY,10454,10000,-73.91723,40.807181,256 ST ANNS AVE
Bronx,603794,Store,JAC,VILLAS MARKET PLACE INC,GARDEN GOURMET,5665,BROADWAY,,,BRONX,NY,10463,5000,-73.903258,40.880874,5665 BROADWAY
Bronx,603659,Store,JAC,BOGOPA 170TH INC,FOOD BAZAAR,535,E 170TH ST,,,BRONX,NY,10456,10000,-73.903088,40.834913,535 E 170TH ST
Bronx,603652,Store,JAC,FT MEAT CORP,FOOD FAIR FRESH MARKET,1065,E 163RD ST,,,BRONX,NY,10459,13000,-73.890047,40.821102,1065 E 163RD ST
Bronx,603400,Store,JAC,VARGAS&RODRIGUEZ SUPERMARKET INC,FINE FARE SUPERMARKET,3131,GRAND CONCOURSE,,,BRONX,NY,10468,5000,-73.886574,40.874964,3131 GRAND CONCOURSE
Bronx,603276,Store,JAC,BOSTON POST FOOD CORP,C TOWN,4008-4010,BOSTON POST RD,,,BRONX,NY,10475,15000,-73.832372,40.884541,4008-4010 BOSTON POST RD
Bronx,603223,Store,JAC,CHARISSE&CHRISTINE ENT LTD,C TOWN,1750,UNIVERSITY AVE,,,BRONX,NY,10453,10000,-73.916975,40.849289,1750 UNIVERSITY AVE
Bronx,603070,Store,JAC,1654 METROPOLITAN FOOD CORP,FINE FARE SUPERMARKET,1654,METROPOLITAN AVE,,,BRONX,NY,10462,16000,-73.855786,40.840349,1654 METROPOLITAN AVE
Bronx,603025,Store,JAC,161 EAST MEAT CORP,ASSOCIATED SUPERMARKET,724,E 161ST ST,,,BRONX,NY,10456,14000,-73.905254,40.821452,724 E 161ST ST
Bronx,602545,Store,JAC,BATFER FOOD CORP,KEY FOOD,256,E 167TH ST,,,BRONX,NY,10456,12000,-73.91468,40.833497,256 E 167TH ST
Bronx,602513,Store,JAC,FRANCO FOOD CORP,ASSOCIATED 867,1585,WESTCHESTER AVE,,,BRONX,NY,10472,8000,-73.876095,40.829061,1585 WESTCHESTER AVE
Bronx,602258,Store,JAC,PRINCE FOOD CORP,KEY FOOD,2044,BOSTON RD,,,BRONX,NY,10460,14000,-73.879257,40.841071,2044 BOSTON RD
Bronx,602229,Store,JAC,C&R FOOD CORP,FINE FARE SUPERMARKET,708,E TREMONT AVE,,,BRONX,NY,10457,14000,-73.890625,40.845167,708 E TREMONT AVE
Bronx,602096,Store,JAC,JRL FOOD CORP,KEY FOOD,3515,JEROME AVE,,,BRONX,NY,10467,8500,-73.881721,40.882353,3515 JEROME AVE
Bronx,601621,Store,JAC,MK FOOD CORP,KEY FOODS,1535,UNIONPORT RD,,,BRONX,NY,10462,9000,-73.857418,40.836855,1535 UNIONPORT RD
Bronx,601536,Store,JAC,EAST 233 FOOD CORP,FINE FARE SUPERMARKET,1199,E 233RD ST,,,BRONX,NY,10466,14000,-73.843364,40.888923,1199 E 233RD ST
Bronx,601535,Store,JAC,48 BURNSIDE FOOD CORP,FOOD DYNASTY SUPERMARKE,40-48,W BURNSIDE AVE,,,BRONX,NY,10453,15000,-73.909218,40.853873,40-48 W BURNSIDE AVE
Bronx,601435,Store,JAC,B&ME FOOD CORP,KEY FOOD,1050,WESTCHESTER AVE,,,BRONX,NY,10459,15000,-73.891363,40.824956,1050 WESTCHESTER AVE
Bronx,601292,Store,JAC,PWP EQUITIES CORP,ASSOCIATED,1188,WEBSTER AVE,,,BRONX,NY,10456,15000,-73.91002,40.831484,1188 WEBSTER AVE
Bronx,600998,Store,JAC,PALERO FOOD CORP,FINE FARE SUPERMARKET,3550,WHITE PLAINS RD,,,BRONX,NY,10467,5500,-73.865678,40.878341,3550 WHITE PLAINS RD
Bronx,600951,Store,JAC,1489 FOOD CORP,FOODTOWN,1477-1489,WEST AVE,,,BRONX,NY,10462,5000,-73.86128,40.837245,1477-1489 WEST AVE
Bronx,600709,Store,JAC,AJC FOOD MARKET CORP,FOOD TOWN,4332,WHITE PLAINS RD,,,BRONX,NY,10466,24000,-73.855724,40.896403,4332 WHITE PLAINS RD
Bronx,600049,Store,JAC,NANIN FOOD CORP,C TOWN,2733,3RD AVE,,,BRONX,NY,10451,10000,-73.921098,40.814238,2733 3RD AVE
